1711,1779,2088,1776,2089,1891,1712,1893
1720,1606,1940,1603,1942,1715,1721,1718
1667,2241,2116,2244,2115,2329,1666,2326
1783,2122,2127,2121,2127,2208,1784,2210
701,1151,981,1013,1034,1115,754,1253
1750,2359,2022,2360,2022,2448,1749,2447
1838,2011,2026,2009,2027,2092,1839,2095
2082,2030,2139,2030,2139,2089,2082,2089
