722,3287,926,3312,912,3414,709,3388
1483,1923,1758,1935,1755,2004,1480,1992
2401,2369,2855,2364,2856,2399,2401,2403
2519,2009,2629,2004,2633,2091,2522,2096
2532,2151,2626,2149,2627,2247,2534,2248
2411,2453,2486,2451,2487,2500,2412,2501
2304,2371,2439,2373,2438,2402,2304,2399
1798,1945,1876,1948,1873,2008,1796,2005
