1219,1566,1704,1561,1705,1629,1220,1634
2077,2105,2263,2103,2264,2142,2078,2145
2099,1993,2257,1991,2257,2031,2100,2033
2074,2045,2285,2047,2284,2089,2074,2087
2054,2207,2286,2206,2286,2239,2054,2241
1243,2281,1587,2279,1587,2335,1243,2338
2062,2159,2245,2158,2245,2193,2063,2194
1106,2279,1231,2278,1231,2333,1106,2334
1611,2281,1691,2280,1692,2340,1612,2341
2245,2161,2306,2160,2306,2192,2245,2193
